28.563428, 1
39.808206, 1
55.447806, 2
52.419127, 2
39.246454, 1
61.309496, 2
61.272518, 2
45.978206, 2
53.063447, 2
34.897909, 1
40.586181, 1
67.670233, 2
53.285018, 2
53.495212, 2
35.155977, 1
31.720346, 2
30.556624, 1
42.377217, 2
31.167716, 1
36.860632, 1
34.753241, 1
31.907768, 1
53.819274, 2
55.391814, 2
49.228840, 2
38.306635, 1
45.891960, 1
32.297055, 1
38.885859, 1
59.696744, 2
40.006076, 1
58.984472, 2
30.829421, 1
65.616647, 2
54.222981, 2
63.543395, 2
39.905442, 1
41.517512, 1
30.626195, 1
51.205157, 2
35.027336, 1
35.547323, 1
48.759848, 2
30.350135, 1
40.119497, 1
46.181234, 2
58.866753, 2
36.146298, 1
35.440977, 1
58.040189, 2
68.065333, 2
58.749480, 2
69.941649, 2
27.267233, 1
61.984808, 2
60.170214, 2
56.624839, 2
36.079331, 1
47.833567, 2
64.274925, 2
38.462438, 1
46.776201, 2
64.486272, 2
63.104992, 2
38.465503, 1
46.428801, 2
59.765189, 2
68.247720, 2
29.129032, 1
37.741077, 1
36.147771, 1
46.160360, 2
28.112517, 1
25.338418, 1
62.155564, 2
31.277848, 1
34.116831, 1
39.037751, 1
56.349053, 2
43.350122, 2
39.749105, 1
54.194178, 2
59.349512, 2
54.879971, 2
54.289825, 2
48.000239, 2
52.065657, 2
24.639137, 1
44.383728, 2
48.885094, 2
45.426110, 2
41.820138, 1
39.692738, 1
26.190726, 1
29.653780, 1
37.281412, 1
28.562235, 1
54.241059, 2
43.113034, 1
53.018142, 2
56.490596, 2
64.989557, 2
33.984765, 1
29.027689, 1
36.350180, 1
36.058085, 1
33.993735, 1
33.971550, 1
50.040071, 2
37.342315, 1
72.315293, 2
37.935252, 1
60.087242, 2
32.510522, 1
56.698110, 2
35.721579, 1
53.244477, 2
28.987265, 1
51.005226, 2
43.245208, 1
59.222617, 2
52.238528, 2
55.129926, 2
45.511255, 2
33.547769, 1
67.470957, 2
33.821790, 1
36.980600, 1
64.297917, 2
37.755469, 1
34.622802, 1
31.405327, 1
28.349709, 1
57.120921, 2
35.653522, 1
34.325340, 1
58.464709, 2
41.468792, 2
53.811087, 2
39.274070, 1
32.356068, 1
38.240068, 1
36.119570, 1
57.698661, 2
42.676978, 1
30.071326, 1
41.555649, 1
18.311478, 1
44.620966, 1
46.784663, 2
40.188803, 1
54.826500, 2
33.997185, 1
47.187878, 2
46.690892, 2
47.287439, 2
34.541316, 1
33.012202, 1
64.413168, 2
49.294321, 2
36.061796, 1
60.283736, 2
41.908098, 1
42.198910, 1
50.365983, 2
54.255729, 2
58.055717, 2
33.129893, 1
63.214119, 2
65.688984, 2
35.300096, 1
35.184395, 1
63.568413, 2
31.246077, 1
42.608026, 1
56.861222, 2
49.594078, 2
57.076639, 2
28.003759, 1
52.573365, 2
59.805332, 2
54.032685, 2
46.100389, 2
52.648859, 2
32.493633, 1
28.282292, 2
52.239847, 2
28.932720, 1
39.711882, 1
50.959911, 2
62.483542, 2
36.507787, 1
29.184049, 1
33.980736, 1
30.833405, 1
61.490121, 2
46.296684, 2
46.930740, 2
35.841268, 1
37.379352, 1
27.428735, 1
59.812652, 2
67.905656, 2
38.551606, 1
48.180534, 2
24.780032, 1
34.597441, 1
49.245597, 2
41.426633, 1
33.558016, 1
46.007460, 2
44.663984, 2
34.596379, 1
41.444731, 1
42.916590, 1
44.528379, 2
33.548710, 1
49.455414, 2
54.274038, 2
38.860630, 1
59.891143, 2
54.645549, 2
61.103239, 2
56.776335, 2
33.642996, 1
50.679409, 2
63.054893, 2
32.593416, 1
37.084778, 1
58.225922, 2
68.542783, 2
50.215576, 2
32.647150, 1
32.438892, 1
35.650279, 1
48.291037, 2
45.170669, 2
52.702848, 2
30.815784, 1
25.258298, 1
60.140387, 2
30.973952, 1
34.545256, 1
37.746280, 1
55.548895, 2
61.123851, 2
43.392255, 2
43.697169, 2
31.899991, 1
35.880373, 1
48.182063, 2
28.152060, 1
39.955978, 1
52.730537, 2
56.021607, 2
37.287070, 1
48.870100, 2
41.496114, 1
47.028151, 2
36.113918, 1
57.431310, 2
31.688653, 1
46.012017, 2
53.752182, 2
62.698541, 2
47.766143, 2
52.547805, 2
51.591781, 2
60.431179, 2
39.934506, 2
31.193010, 1
34.933305, 1
62.894668, 2
65.097810, 2
53.661704, 2
44.641861, 2
35.113835, 1
31.551153, 1
33.524705, 1
34.255856, 1
37.810274, 1
41.658686, 1
30.253040, 1
42.750099, 1
57.163929, 2
28.396700, 1
58.329483, 2
37.033080, 1
40.542492, 1
43.787395, 2
39.963977, 2
39.550601, 2
56.631095, 2
45.382733, 2
42.117283, 1
43.079458, 1
59.470900, 2
33.696044, 1
34.263936, 1
36.669639, 1
48.700668, 2
59.831713, 2
35.410361, 1
50.611802, 2
61.660273, 2
52.827331, 2
39.203622, 1
65.381010, 2
53.416789, 2
69.764436, 2
37.957373, 1
33.429322, 1
54.775098, 2
41.992103, 2
28.392934, 1
30.853275, 1
38.303907, 1
36.603074, 1
67.363568, 2
46.798603, 2
33.160090, 1
58.244169, 2
51.940136, 2
39.335928, 1
64.123705, 2
55.152322, 2
41.433522, 1
58.809077, 2
73.499924, 2
47.395348, 2
65.512443, 2
53.995075, 2
61.949764, 2
47.956243, 1
42.446751, 1
37.000594, 1
30.150706, 1
32.581482, 1
40.605320, 1
58.430552, 2
40.884920, 2
48.488353, 2
36.963090, 1
55.210789, 2
55.018109, 2
28.850076, 1
62.955722, 2
50.853619, 2
23.049872, 1
42.844191, 1
33.271335, 1
59.517323, 2
37.788944, 1
31.509014, 1
39.282550, 1
68.957676, 2
52.085066, 2
39.754567, 2
35.737704, 1
56.021319, 2
34.994345, 1
42.342511, 2
53.616518, 2
38.384858, 1
52.822302, 2
32.581025, 1
51.145938, 2
24.157222, 1
54.193628, 2
39.953577, 2
34.903998, 1
68.151715, 2
33.194563, 1
61.207576, 2
53.922858, 2
24.400808, 1
56.452695, 2
40.455114, 2
31.779217, 1
33.067923, 1
54.301449, 2
32.041880, 1
38.386959, 1
33.391102, 1
53.906954, 2
33.520821, 1
58.076315, 2
55.439836, 2
38.100632, 2
36.680576, 1
30.830210, 1
35.582162, 1
52.660229, 2
32.761406, 1
24.810067, 1
42.789262, 2
46.649212, 2
37.076180, 1
47.993377, 2
67.883487, 2
31.816270, 1
28.931419, 1
36.374238, 1
38.651007, 1
47.531228, 1
70.208361, 2
40.673993, 1
63.855669, 2
53.629720, 2
45.472203, 2
38.284435, 1
51.093387, 2
32.968658, 1
64.075202, 2
57.726693, 2
41.287495, 1
29.063388, 1
34.703133, 1
53.477028, 2
58.189098, 2
47.719220, 2
61.428354, 2
35.040948, 1
56.579965, 2
57.594358, 2
52.815222, 2
70.728218, 2
56.114728, 2
65.535828, 2
64.355818, 2
51.567689, 2
40.017487, 1
24.865513, 1
41.485914, 1
38.293237, 1
51.825422, 2
34.394863, 1
32.361823, 1
49.615297, 2
34.977215, 1
34.699219, 1
61.684495, 2
41.255126, 1
31.369081, 1
34.854821, 1
69.399629, 2
63.341759, 2
31.784237, 1
50.100491, 1
57.389948, 2
29.236398, 1
35.376403, 1
61.723096, 2
33.643449, 1
61.404408, 2
40.549015, 1
30.529262, 1
38.887398, 1
68.512951, 2
34.990632, 1
51.073875, 2
71.466182, 2
27.369347, 1
26.804946, 1
39.954735, 2
43.378958, 1
30.055542, 1
64.785064, 2
38.956695, 1
53.109055, 2
53.518852, 2
55.386687, 2
57.889184, 2
29.517523, 1
61.813478, 2
54.351264, 2
43.201415, 2
53.878432, 2
40.055280, 1
52.365328, 2
57.316009, 2
38.995790, 1
36.232168, 1
52.155848, 2
39.210048, 1
28.248554, 1
29.595576, 1
35.393368, 1
65.383335, 2
47.837825, 1
66.123062, 2
38.720990, 1
29.753082, 1
42.487492, 1
47.485473, 2
24.441512, 1
41.232725, 1
54.797229, 2
28.048452, 1
32.914693, 2
50.910096, 2
37.929012, 1
39.952782, 1
50.675672, 2
47.465635, 1
55.512717, 2
59.159932, 2
36.479058, 1
49.602228, 2
31.449986, 1
55.351482, 2
52.440831, 2
32.125263, 1
58.034894, 2
52.181327, 2
36.628977, 1
33.069198, 1
43.333667, 2
54.305297, 2
52.801011, 2
34.074255, 1
22.765377, 1
31.746611, 1
54.741171, 2
57.012597, 2
33.020075, 1
39.654862, 1
34.354864, 1
67.076279, 2
38.235395, 1
59.670049, 2
34.242211, 1
26.000553, 1
54.612855, 2
33.987083, 1
62.002103, 2
53.263453, 2
53.666243, 2
32.332245, 1
23.818804, 1
29.740011, 1
56.255714, 2
36.319980, 1
51.461108, 2
42.552400, 1
63.089927, 2
38.797961, 1
35.716985, 1
50.689697, 2
36.637576, 1
28.220824, 1
32.212633, 1
40.969217, 1
64.561362, 2
60.384547, 2
30.802876, 1
34.612626, 1
56.031341, 2
30.277851, 1
36.665082, 1
49.491928, 2
50.204262, 2
28.438513, 1
37.214657, 1
57.571918, 2
34.068895, 1
53.237238, 2
59.405280, 2
34.964167, 1
41.927537, 1
27.215628, 1
60.070582, 2
27.433495, 1
36.581620, 1
50.173419, 2
27.617123, 1
32.403160, 1
32.342205, 1
34.297913, 1
63.263519, 2
57.647419, 2
55.800791, 2
43.707888, 1
31.316807, 1
61.219601, 2
63.203706, 2
35.130610, 1
34.574782, 1
44.763290, 2
53.482883, 2
35.566163, 2
57.417531, 2
47.442049, 2
32.187493, 1
53.530447, 2
36.655203, 1
33.660950, 1
64.523495, 2
33.812630, 1
37.129050, 1
36.596208, 1
29.054421, 1
24.608603, 1
57.129543, 2
42.225484, 2
57.302350, 2
41.345083, 1
30.180580, 1
54.685363, 2
41.318326, 1
31.130088, 1
56.987544, 2
63.583389, 2
32.236461, 1
28.139180, 1
57.644291, 2
38.415569, 1
58.373172, 2
42.812526, 1
34.914730, 1
32.890023, 1
33.479916, 1
53.788556, 2
36.394812, 1
55.221005, 2
69.610709, 2
57.994311, 2
28.021218, 1
60.674671, 2
44.110611, 2
30.510233, 1
66.484694, 2
33.398706, 1
38.838115, 1
37.296074, 1
56.400451, 2
56.464609, 2
29.353716, 1
59.985912, 2
36.755284, 1
48.798811, 1
47.373859, 2
38.343707, 1
35.075585, 1
51.954924, 2
62.795902, 2
61.901492, 2
34.244204, 1
60.293142, 2
62.545076, 2
36.872965, 1
38.198543, 1
35.548803, 1
36.157728, 1
57.390607, 2
66.612743, 2
59.360157, 2
58.044836, 2
54.192146, 2
30.236989, 1
27.481364, 1
61.868291, 2
34.323521, 1
39.236603, 1
58.914484, 2
36.462078, 1
35.391440, 1
60.667304, 2
26.843486, 1
43.621617, 1
34.883453, 1
55.280093, 2
43.173388, 1
41.695627, 1
51.451877, 2
34.503549, 1
57.800127, 2
42.373267, 1
52.506176, 2
52.663459, 2
24.382505, 1
45.091479, 1
33.496945, 1
42.819140, 1
65.396675, 2
57.654372, 2
32.891124, 1
29.995806, 1
63.137949, 2
32.858005, 1
39.264271, 1
28.633505, 1
54.376609, 2
58.605948, 2
58.829401, 2
42.373823, 1
53.254019, 2
39.359781, 1
51.345557, 2
40.500452, 1
42.794759, 1
32.479726, 1
63.582057, 2
52.669455, 2
44.653515, 1
41.725645, 2
31.135581, 1
55.356280, 2
35.203772, 1
37.389813, 1
47.974042, 2
56.667162, 2
57.772855, 2
45.016912, 2
61.385067, 2
63.189910, 2
48.963708, 2
50.067712, 2
32.188682, 1
36.532134, 2
31.906729, 1
34.051234, 1
38.094185, 1
33.000866, 1
38.424153, 1
60.130775, 2
54.236055, 2
58.841744, 2
58.582044, 2
42.567299, 1
44.428324, 1
53.731212, 2
65.616643, 2
37.691767, 1
50.253240, 1
21.336927, 1
48.264045, 2
71.639897, 2
40.576667, 1
55.029318, 2
51.744533, 2
30.333283, 1
53.726908, 2
61.352901, 2
61.428381, 2
34.784965, 1
54.217010, 2
38.248107, 1
50.124312, 2
37.312252, 1
41.090989, 1
35.495114, 1
66.006524, 2
59.787043, 2
55.211751, 2
39.392203, 1
41.522593, 2
47.120797, 1
57.777129, 2
43.903961, 1
61.592727, 2
43.703378, 2
40.375140, 1
43.163134, 1
51.079284, 2
38.401357, 1
36.017141, 1
52.282439, 2
65.383479, 2
40.035613, 1
49.091794, 2
48.232616, 2
48.070572, 1
33.715444, 1
26.422106, 1
58.714414, 2
55.156259, 2
59.447944, 2
61.320642, 2
54.869601, 2
55.416045, 2
27.966945, 1
47.968422, 2
59.919697, 2
30.104763, 1
43.308539, 1
33.467351, 1
33.189650, 1
38.296624, 1
38.085811, 1
48.554264, 2
38.912992, 1
36.400603, 1
63.460122, 2
51.593554, 2
31.669251, 1
74.135491, 2
56.242062, 2
44.424340, 2
46.479894, 2
47.587897, 2
45.048767, 2
35.832391, 1
38.411750, 1
45.625022, 2
38.367627, 2
30.935275, 1
45.178092, 2
49.681294, 1
44.177789, 1
34.606561, 1
53.123693, 2
51.854364, 2
38.795936, 1
51.177205, 2
49.995412, 2
40.113451, 1
29.208917, 1
45.431416, 2
38.370935, 1
63.650760, 2
32.686360, 1
36.039964, 1
26.965070, 1
37.184782, 1
34.792395, 1
58.441655, 2
39.575010, 1
37.021261, 1
51.712955, 2
42.553596, 1
43.737188, 1
56.590134, 2
39.995082, 1
42.372693, 1
34.231647, 1
31.441170, 1
52.102205, 2
39.202714, 1
64.764826, 2
51.799186, 2
47.557362, 2
53.701924, 2
41.475002, 1
71.154396, 2
32.977328, 1
37.355721, 2
26.193142, 1
33.374308, 1
35.557795, 1
55.931339, 2
30.776935, 1
51.083325, 2
49.952903, 2
25.839406, 1
54.934704, 2
63.405804, 2
61.842020, 2
37.533596, 1
58.275735, 2
36.940669, 1
36.911444, 1
67.050897, 2
45.300333, 2
49.921321, 2
44.665059, 2
33.703755, 1
45.006905, 2
38.819700, 1
42.780244, 1
29.225259, 1
62.934607, 2
53.032626, 2
60.926987, 2
25.514309, 1
66.479157, 2
40.568550, 1
29.497692, 1
46.291766, 2
58.996300, 2
55.679953, 2
47.317633, 2
39.529055, 1
31.260676, 1
37.689303, 1
66.860195, 2
43.715991, 1
62.907170, 2
58.958775, 2
66.404083, 2
49.238042, 2
30.630110, 1
29.119462, 1
52.767737, 2
36.246349, 1
61.697871, 2
54.322450, 2
43.979934, 1
39.179003, 1
36.358189, 1
42.235017, 2
30.763734, 1
38.615819, 1
35.672155, 2
33.228168, 1
33.651054, 1
52.940372, 2
31.970148, 1
32.088311, 1
33.182102, 1
66.517784, 2
39.913380, 1
51.780629, 2
37.613033, 1
33.677905, 1
52.865191, 2
48.210946, 2
47.437609, 2
40.804908, 1
31.698427, 1
34.883568, 1
39.240596, 1
36.459081, 1
34.656394, 1
42.156841, 2
30.690590, 1
58.572819, 2
57.279293, 2
34.546931, 1
68.323928, 2
59.381098, 2
35.736457, 1
51.855450, 2
65.017614, 2
35.876426, 1
50.605717, 2
38.442807, 1
59.546831, 2
42.095529, 1
33.594922, 1
35.250356, 1
74.468896, 2
52.200387, 2
62.537940, 2
36.690994, 1
51.241120, 2
32.764560, 1
27.670289, 1
65.840159, 2
35.932305, 1
57.446078, 2
30.336132, 1
64.429060, 2
55.413464, 2
48.252653, 2
64.815802, 2
43.435065, 1
45.233296, 2
42.591262, 1
46.828037, 2
58.370252, 2
33.842736, 1
39.821048, 2
42.725069, 2
38.924293, 2
55.367785, 2
38.925052, 2
33.881975, 1
36.463803, 1
32.390948, 1
62.708298, 2
66.259038, 2
51.796305, 2
61.965576, 2
63.069512, 2
51.958975, 2
38.568543, 1
36.807635, 1
47.937637, 2
22.129953, 1
33.673022, 1
55.804739, 2
59.504224, 2
49.372770, 2
39.146849, 1
59.235911, 2
34.017642, 1
31.135832, 1
52.057736, 2
56.228433, 2
34.457096, 1
28.197476, 1
60.174200, 2
58.717068, 2
43.040899, 1
39.043797, 2
55.775666, 2
69.746405, 2
37.776967, 1
49.329754, 2
33.371043, 1
53.073580, 2
42.768048, 1
37.379378, 1
33.486139, 1
49.842342, 2
37.075988, 1
41.857797, 1
26.188939, 1
36.685562, 2
57.741604, 2
35.624496, 1
54.673786, 2
60.895760, 2
36.001005, 1
57.770244, 2
71.017757, 2
30.023755, 1
34.509768, 1
34.797550, 1
42.555655, 1
35.769332, 1
63.107618, 2
22.241141, 1
62.887843, 2
25.002802, 1
40.731615, 1
41.734952, 1
31.974081, 1
44.452088, 2
33.340875, 1
28.877780, 1
62.247527, 2
61.521163, 2
35.004945, 1
33.978066, 1
57.301860, 2
53.698284, 2
57.968084, 2
56.059356, 2
30.335070, 1
24.012397, 1
61.044195, 2
66.269083, 2
56.335979, 2
29.254796, 1
38.124534, 2
75.377345, 2
55.968858, 2
38.481309, 1
24.315664, 1
48.022904, 2
48.462072, 2
56.368300, 2
32.212387, 1
26.788887, 1
30.707454, 1
55.552702, 2
36.520064, 1
60.160086, 2
30.996391, 1
44.160541, 2
51.893474, 2
65.721750, 2
53.913609, 2
40.059070, 1
61.019308, 2
39.935318, 1
27.690487, 1
39.638438, 2
32.722745, 1
70.899973, 2
31.325169, 1
37.018218, 1
61.527906, 2
33.716953, 1
31.421979, 1
54.679758, 2
60.858989, 2
48.561753, 2
28.421209, 1
56.731241, 2
35.359539, 1
38.039916, 1
35.515078, 1
35.055623, 1
70.979378, 2
42.252144, 1
56.315048, 2
24.558341, 1
36.916198, 1
34.804008, 1
33.042904, 1
40.425996, 1
47.766606, 2
57.845367, 2
36.373106, 1
21.615073, 1
33.186859, 1
76.563260, 2
29.442108, 1
34.839457, 1
25.622662, 1
32.889172, 1
48.485906, 2
58.192343, 2
59.674395, 2
33.832662, 1
27.390478, 1
35.736289, 1
55.973950, 2
57.770952, 2
53.712630, 2
47.816703, 2
65.771072, 2
61.146363, 2
28.830856, 1
59.388683, 2
41.443916, 1
44.624735, 2
44.435476, 2
41.989720, 1
58.404476, 2
41.827083, 2
37.251923, 1
66.418868, 2
23.491727, 1
35.475146, 1
34.247979, 2
34.977568, 2
33.420196, 1
54.792999, 2
52.160363, 2
31.661406, 1
49.096067, 2
30.773687, 1
38.357901, 1
52.443439, 2
56.333539, 2
37.496751, 1
65.799164, 2
34.128944, 1
33.295654, 1
46.693711, 2
62.767327, 2
38.462530, 1
59.060623, 2
67.318281, 2
38.623647, 1
45.923519, 1
46.834204, 2
74.202842, 2
61.190794, 2
42.146561, 1
53.256210, 2
25.473549, 1
30.783158, 1
54.119921, 2
39.447541, 1
63.075385, 2
51.384304, 2
36.574198, 2
59.057831, 2
36.224840, 1
36.095179, 1
36.337255, 1
32.976135, 1
58.046879, 2
47.634728, 1
60.897571, 2
48.718330, 2
32.197609, 1
54.195061, 2
54.666334, 2
32.890951, 1
35.031518, 1
32.564154, 1
31.540425, 1
33.412268, 1
42.395830, 1
38.928079, 1
57.532438, 2
48.987077, 2
53.549512, 2
32.719579, 1
33.634606, 1
59.046941, 2
36.719195, 1
49.774678, 2
35.217457, 1
35.637745, 1
62.237269, 2
57.401053, 2
28.599155, 1
65.419962, 2
23.357412, 1
35.794432, 1
31.412588, 1
77.390316, 2
26.779205, 1
48.463469, 2
52.900220, 2
54.681585, 2
41.240830, 2
79.862405, 2
54.902972, 2
50.331493, 1
55.671999, 2
32.759132, 1
41.524231, 1
32.073404, 1
33.590386, 1
34.885746, 1
29.368273, 1
47.104278, 2
31.111824, 1
62.535010, 2
29.701905, 1
47.995584, 2
67.313306, 2
70.522285, 2
38.622621, 1
59.380205, 2
39.428034, 1
37.292698, 1
39.891369, 1
32.491243, 1
40.352495, 1
37.661145, 1
38.955875, 2
57.504191, 2
50.791496, 2
36.731231, 1
52.395765, 2
57.619655, 2
56.877620, 2
41.897096, 1
36.472386, 1
55.348694, 2
59.285440, 2
35.188230, 1
36.052397, 1
33.816407, 1
58.576403, 2
31.227400, 1
30.726469, 1
60.262735, 2
31.065138, 1
34.627258, 1
27.893151, 1
39.228203, 1
25.061853, 1
52.765859, 2
34.342118, 1
36.147060, 1
53.659613, 2
59.522937, 2
35.599976, 1
34.971015, 2
36.340017, 1
42.384192, 2
40.289292, 2
64.308502, 2
51.793094, 2
34.046208, 1
30.746735, 1
30.233637, 1
47.473477, 2
32.438285, 1
68.301742, 2
58.746602, 2
48.105826, 2
42.939689, 2
37.767162, 1
52.486212, 2
60.503494, 2
33.774236, 1
52.553546, 2
64.719969, 2
57.825832, 2
60.537486, 2
60.381744, 2
39.490483, 1
50.275973, 2
73.308420, 2
35.047650, 1
61.198994, 2
45.328498, 1
31.637606, 2
35.752783, 1
46.622057, 2
55.633742, 2
43.200615, 2
55.804394, 2
54.935245, 2
59.063094, 2
72.053593, 2
32.152919, 1
44.631164, 1
23.266519, 1
52.577417, 2
27.828680, 1
37.898637, 1
63.762702, 2
40.911637, 2
39.970993, 1
57.354831, 2
59.785406, 2
46.780023, 2
39.650456, 1
58.486811, 2
60.551663, 2
23.441240, 1
35.085253, 1
38.357137, 1
48.721493, 2
62.524771, 2
30.043084, 1
35.212978, 1
37.529714, 1
66.504512, 2
37.867356, 1
51.532052, 2
60.272730, 2
42.404591, 1
43.361023, 1
30.149069, 1
35.668983, 1
27.562626, 1
37.357311, 1
29.903202, 1
45.733192, 2
54.795015, 2
51.118027, 2
51.303629, 2
40.633701, 1
33.790571, 1
37.837155, 1
45.459208, 2
54.920250, 2
38.647266, 1
51.695705, 2
60.558633, 2
25.995941, 1
36.564606, 1
43.055033, 1
46.307558, 2
52.252873, 2
52.732312, 2
64.230237, 2
66.273545, 2
59.077877, 2
69.236354, 2
31.978796, 1
68.984102, 2
56.065100, 2
66.331089, 2
48.500904, 2
52.453424, 2
31.626612, 1
46.445153, 2
36.558252, 1
28.538244, 1
35.888643, 1
70.153603, 2
38.061162, 1
30.008783, 1
58.164833, 2
58.539517, 2
56.241875, 2
48.927087, 2
55.941640, 2
26.571280, 1
39.439588, 1
33.438306, 1
40.983638, 1
59.966982, 2
32.224708, 1
59.003422, 2
35.682119, 1
56.746699, 2
40.898181, 1
35.984610, 1
32.718960, 1
33.538234, 1
34.694353, 1
29.433141, 1
48.051267, 2
58.322044, 2
51.678032, 2
54.901274, 2
35.846680, 1
50.228504, 2
36.547450, 1
60.181069, 2
60.807026, 2
59.385085, 2
34.885949, 1
35.619242, 1
57.496626, 2
35.049884, 1
24.454023, 1
45.788914, 2
31.949932, 1
38.829538, 1
27.077616, 1
22.374189, 1
51.452652, 1
62.892404, 2
42.623580, 1
38.710835, 1
60.835414, 2
51.621525, 2
60.234171, 2
52.646134, 2
45.119901, 2
42.488688, 2
59.583802, 2
63.691223, 2
61.971288, 2
25.921388, 1
50.535774, 2
59.558894, 2
39.083875, 1
35.378845, 1
55.028807, 2
24.927400, 1
26.212418, 1
32.275390, 1
34.934581, 1
55.954203, 2
28.414547, 1
57.945958, 2
61.465297, 2
49.965822, 2
61.552673, 2
57.182744, 2
37.160289, 1
37.600202, 1
26.097027, 1
31.919411, 1
40.229656, 1
38.245146, 1
48.367411, 2
49.260951, 2
49.981444, 2
35.952147, 1
38.379130, 1
55.750241, 2
28.791991, 1
45.284446, 2
30.992537, 1
54.222384, 2
36.823952, 1
38.876585, 1
33.798947, 1
32.686060, 1
55.411121, 2
38.010585, 1
39.017826, 1
53.248230, 2
45.995454, 2
26.256424, 1
38.628530, 1
63.343849, 2
51.174676, 2
39.756818, 1
50.549856, 2
35.108350, 1
62.024545, 2
30.636415, 1
39.987997, 2
60.399376, 2
35.682543, 1
54.734593, 2
54.991262, 2
63.702701, 2
33.574101, 1
31.198633, 1
27.999711, 1
65.278990, 2
56.020649, 2
55.323092, 2
34.148739, 1
40.802555, 1
33.702070, 1
37.889631, 1
41.450242, 1
46.329838, 2
46.211904, 1
47.764312, 2
33.866108, 1
50.923716, 2
